job_title,job_detail_url,job_listed,company_name,company_link,company_location
APPRENTI DATA ANALYST (H/F),https://fr.linkedin.com/jobs/view/apprenti-data-analyst-h-f-at-akademija-oxford-3973513587?position=1&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=YoigFeg9vcSst6oAnVU6BA%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,Akademija Oxford,https://rs.linkedin.com/company/akademija-oxford?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boulogne-Billancourt, Île-de-France, France"
APPRENTI DATA ENGINEER (H/F),https://fr.linkedin.com/jobs/view/apprenti-data-engineer-h-f-at-akademija-oxford-3971352013?position=2&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=90QGGGZ%2FXnG1Z2MMCjrfVg%3D%3D&trk=public_jobs_jserp-result_search-card,3 days ago,Akademija Oxford,https://rs.linkedin.com/company/akademija-oxford?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-groupe-tf1-3973109945?position=3&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=2ZqdrEFs3b%2FeSFD4M4LFpA%3D%3D&trk=public_jobs_jserp-result_search-card,2 days ago,Groupe TF1,https://fr.linkedin.com/company/groupetf1?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Paris Metropolitan Region
Junior Financial Business Analyst,https://fr.linkedin.com/jobs/view/junior-financial-business-analyst-at-accor-3967329058?position=4&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=vlfeKHsQ%2FWhH6UAGjgBpTw%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Issy-les-Moulineaux, Île-de-France, France"
Media Data intern,https://fr.linkedin.com/jobs/view/media-data-intern-at-loewe-3963165944?position=5&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=zmHuP%2B%2B8mPhhmLoT5ugzOw%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Loewe,https://es.linkedin.com/company/loewe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-universit%C3%A9-de-reims-champagne-ardenne-3973663301?position=6&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=ZFT3odSdYcGHd1I5C%2Fl%2Fnw%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,Université de Reims Champagne-Ardenne,https://fr.linkedin.com/school/universite-de-reims-champagne-ardenne/?trk=public_jobs_jserp-result_job-search-card-subtitle,"Reims, Grand Est, France"
Data Scientist Assistant,https://fr.linkedin.com/jobs/view/data-scientist-assistant-at-teads-3953500094?position=7&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=F%2FCwLgo9RmwO5AptLOiNww%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montpellier, Occitanie, France"
Alternance - Data Scientist / Data Analyst (H/F),https://fr.linkedin.com/jobs/view/alternance-data-scientist-data-analyst-h-f-at-s%C3%A9zane-3951066170?position=8&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=cAzcU%2BjgUf2qOwU68fFJQQ%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,Sézane,https://fr.linkedin.com/company/sezane?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-lesjeudis-3974354564?position=9&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=fezBoJkpCldzAetG3ro%2Fcg%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Tiktok production & Social Assistant,https://fr.linkedin.com/jobs/view/tiktok-production-social-assistant-at-loewe-3971695416?position=10&pageNum=0&refId=dbS8xFUpopGQVk4NH8eCEQ%3D%3D&trackingId=upFLqJK1reY02KOtuqOFog%3D%3D&trk=public_jobs_jserp-result_search-card,2 days ago,Loewe,https://es.linkedin.com/company/loewe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist H/F,https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-kariera-fr-3966935596?position=1&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=g2Z5329Su4Jq%2FQLjQvAB9g%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Kariera.fr,https://fr.linkedin.com/company/kariera-fr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bordeaux, Nouvelle-Aquitaine, France"
Assistant d’Etudes Marketing H/F,https://fr.linkedin.com/jobs/view/assistant-d%E2%80%99etudes-marketing-h-f%09-at-fff-f%C3%A9d%C3%A9ration-fran%C3%A7aise-de-football-3965565201?position=2&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=BTJwnnq3YwpFzwFsKSBXkw%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,FFF - Fédération Française de Football,https://fr.linkedin.com/company/federation-francaise-de-football?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Assistant Data H/F,https://fr.linkedin.com/jobs/view/assistant-data-h-f-at-domino-rh-3975482412?position=3&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=0IUpTvDoILlyxKOvIH%2FEmQ%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,Domino RH,https://fr.linkedin.com/company/groupe-domino-rh?trk=public_jobs_jserp-result_job-search-card-subtitle,"Casseneuil, Nouvelle-Aquitaine, France"
Data analyst F/H,https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-lcl-3924254271?position=4&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=0QVHQ8wyxQGQW0%2B273hNhQ%3D%3D&trk=public_jobs_jserp-result_search-card,3 days ago,LCL,https://fr.linkedin.com/company/lcl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Villejuif, Île-de-France, France"
GRADUATE PROGRAM - REGENERATIVE AGRICULTURE & DATA MANAGEMENT,https://fr.linkedin.com/jobs/view/graduate-program-regenerative-agriculture-data-management-at-groupe-vivescia-3951799270?position=5&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=bxwogvbHIVl%2F3CJb6mviLg%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,Groupe VIVESCIA,https://fr.linkedin.com/company/vivescia?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Reims Area
R&D Data Analyst,https://fr.linkedin.com/jobs/view/r-d-data-analyst-at-exotec-3930483440?position=6&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=p3o2u68PXJipdDbVnj1WOg%3D%3D&trk=public_jobs_jserp-result_search-card,1 month ago,Exotec,https://fr.linkedin.com/company/exotec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lille, Hauts-de-France, France"
R&D Data Analyst,https://fr.linkedin.com/jobs/view/r-d-data-analyst-at-exotec-3930485349?position=7&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=Vc3x81abwNfknkB0g7hlKw%3D%3D&trk=public_jobs_jserp-result_search-card,1 month ago,Exotec,https://fr.linkedin.com/company/exotec?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lyon, Auvergne-Rhône-Alpes, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-talent-disruptors-3860725693?position=8&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=Oil3M9OHjGCVOkFBNXdVoA%3D%3D&trk=public_jobs_jserp-result_search-card,3 months ago,Talent Disruptors,https://www.linkedin.com/company/talentdisruptors?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Apprentissage Data Analyste – Air France Industries H/F H/F,https://fr.linkedin.com/jobs/view/apprentissage-data-analyste-%E2%80%93-air-france-industries-h-f-h-f-at-air-france-3956372644?position=9&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=4HV5nLGic%2FB17PI12AuEgw%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,Air France,https://fr.linkedin.com/company/air-france?trk=public_jobs_jserp-result_job-search-card-subtitle,"Occitanie, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-lesjeudis-3974358594?position=10&pageNum=2&refId=4bR6dQJRMXFsMnAMsAI4vg%3D%3D&trackingId=uJcm9%2F7rh1cmOpoUUkyv%2Bg%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
HR DATA ANALYST H/F - CDI,https://fr.linkedin.com/jobs/view/hr-data-analyst-h-f-cdi-at-accorinvest-3973673856?position=1&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=Tv9qQOOHUU5RBxMS9J2CzA%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,AccorInvest,https://lu.linkedin.com/company/accor-invest?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-lesjeudis-3974352765?position=2&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=z%2FcxCGq3S0RCMFLWk8pKLA%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Antibes, Provence-Alpes-Côte d'Azur, France"
Data Scientist H/F,https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-kariera-fr-3966935596?position=3&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=zTqupgiNbl0gxzKgNjD%2F4g%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Kariera.fr,https://fr.linkedin.com/company/kariera-fr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bordeaux, Nouvelle-Aquitaine, France"
Assistant d’Etudes Marketing H/F,https://fr.linkedin.com/jobs/view/assistant-d%E2%80%99etudes-marketing-h-f%09-at-fff-f%C3%A9d%C3%A9ration-fran%C3%A7aise-de-football-3965565201?position=4&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=v81y5WvC9uXmdahkQ3fewg%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,FFF - Fédération Française de Football,https://fr.linkedin.com/company/federation-francaise-de-football?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst F/H,https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-lesjeudis-3974362217?position=5&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=ewwfcq3BEOE7T72UlbQwkg%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Niort, Nouvelle-Aquitaine, France"
Data Analyst (h/f),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-lhh-3971224818?position=6&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=RLkGmG4AcIyK2t591uRJWA%3D%3D&trk=public_jobs_jserp-result_search-card,4 days ago,LHH,https://www.linkedin.com/company/lhhworldwide?trk=public_jobs_jserp-result_job-search-card-subtitle,"Massy, Île-de-France, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-lesjeudis-3974359328?position=7&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=FqYTwkdzXQkYB7fVRN%2FfYA%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data analyst F/H,https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-lcl-3924254271?position=8&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=1BBoaxxuBMbnhsB0z78bZA%3D%3D&trk=public_jobs_jserp-result_search-card,3 days ago,LCL,https://fr.linkedin.com/company/lcl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Villejuif, Île-de-France, France"
Data Scientist H/F F/H,https://fr.linkedin.com/jobs/view/data-scientist-h-f-f-h-at-lesjeudis-3974352591?position=9&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=Qo%2F3VICr6ZgMIDmHd7Vcvw%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Colombes, Île-de-France, France"
GRADUATE PROGRAM - REGENERATIVE AGRICULTURE & DATA MANAGEMENT,https://fr.linkedin.com/jobs/view/graduate-program-regenerative-agriculture-data-management-at-groupe-vivescia-3951799270?position=10&pageNum=5&refId=gqVzr5gsbH9KLgemiIqrEg%3D%3D&trackingId=sJmjBmELic%2FWj%2BLSOKTuTg%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,Groupe VIVESCIA,https://fr.linkedin.com/company/vivescia?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Reims Area
Data Scientist/Data Analyst – Financial Risk Management (H/F),https://fr.linkedin.com/jobs/view/data-scientist-data-analyst-%E2%80%93-financial-risk-management-h-f-at-arcelormittal-treasury-3958015368?position=1&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=RTAjJ7XdfuMRfVg70oMwsQ%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,Arcelormittal Treasury,https://fr.linkedin.com/company/arcelormittal-treasury-snc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Analyst Data (F/H),https://fr.linkedin.com/jobs/view/analyst-data-f-h-at-lesjeudis-3974351281?position=2&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=iu0nMB41XYPPtBZoYJFrvg%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist - F/H,https://fr.linkedin.com/jobs/view/data-scientist-f-h-at-blurizon-3947467095?position=3&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=H6niPsr%2FNT2G2BpcItbuiw%3D%3D&trk=public_jobs_jserp-result_search-card,1 month ago,blurizon,https://fr.linkedin.com/company/blurizonsas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sophia Antipolis, Provence-Alpes-Côte d'Azur, France"
ESG & Impact Analyst Internship,https://fr.linkedin.com/jobs/view/esg-impact-analyst-internship-at-archimed-3974263250?position=4&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=SftfMHj2enxR4lnq9s1vKQ%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,ARCHIMED,https://fr.linkedin.com/company/archimed-impactinghealthcare?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lyon, Auvergne-Rhône-Alpes, France"
DATA ANALYST,https://fr.linkedin.com/jobs/view/data-analyst-at-station-f-3962199962?position=5&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=84SZVY196rABjBL%2BYVY%2F%2BA%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,STATION F,https://fr.linkedin.com/company/stationf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-coders-connect-3960017976?position=6&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=X%2Bk%2BJ85x9irGH32%2FJA70Lg%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,Coders Connect,https://uk.linkedin.com/company/coders-connect?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
R&D Data Scientist - CDI,https://fr.linkedin.com/jobs/view/r-d-data-scientist-cdi-at-descartes-underwriting-3968505135?position=7&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=f2b4loyHid1GLc9Ts1d0rA%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Descartes Underwriting,https://fr.linkedin.com/company/descartesunderwriting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Consultant(e) Data Scientist,https://fr.linkedin.com/jobs/view/consultant-e-data-scientist-at-digirocks-%F0%9F%8E%B8-3935604844?position=8&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=N5fl9UCidzkQ%2FziTaXCDuQ%3D%3D&trk=public_jobs_jserp-result_search-card,1 month ago,DigiRocks 🎸,https://fr.linkedin.com/company/digirocks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
HR Data Analyst,https://fr.linkedin.com/jobs/view/hr-data-analyst-at-teads-3952235282?position=9&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=2PMBm2i2uT%2FgIlRZNKRnxQ%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montpellier, Occitanie, France"
Head of Data Science,https://fr.linkedin.com/jobs/view/head-of-data-science-at-lesjeudis-3974357212?position=10&pageNum=7&refId=XD8Y5d6OAi%2F5C1%2BC1jRDOw%3D%3D&trackingId=DJ58c1usfoF9Dn0r30S0QA%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst - Alternance F/H,https://fr.linkedin.com/jobs/view/data-analyst-alternance-f-h-at-meteojob-by-cleverconnect-3954790503?position=1&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=T7Q4WhQwY5LCEwWLb5pTcQ%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,METEOJOB by CleverConnect,https://fr.linkedin.com/company/meteojob-by-cleverconnect?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nanterre, Île-de-France, France"
Data analyst Power BI - Débutant H/F,https://fr.linkedin.com/jobs/view/data-analyst-power-bi-d%C3%A9butant-h-f-at-totalenergies-3954047753?position=2&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=MZTndQ54LVjRlx3k3CEqsQ%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,TotalEnergies,https://fr.linkedin.com/company/totalenergies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Courbevoie, Île-de-France, France"
Data Scientist (H/F),https://fr.linkedin.com/jobs/view/data-scientist-h-f-at-prodeval-3970744448?position=3&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=qGVSub%2FllxVpgNhQQP2lEQ%3D%3D&trk=public_jobs_jserp-result_search-card,4 days ago,PRODEVAL,https://fr.linkedin.com/company/prodeval?trk=public_jobs_jserp-result_job-search-card-subtitle,"Châteauneuf-sur-Isère, Auvergne-Rhône-Alpes, France"
Lead Data Analyst,https://fr.linkedin.com/jobs/view/lead-data-analyst-at-foxintelligence-3835174526?position=4&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=tmDAP4kSKPYrxM%2Fo3gnBxQ%3D%3D&trk=public_jobs_jserp-result_search-card,4 months ago,Foxintelligence,https://fr.linkedin.com/company/foxintelligence?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Senior Data Scientist,https://fr.linkedin.com/jobs/view/senior-data-scientist-at-teads-3931661025?position=5&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=VFlxFso903tOSrHTBpg3Jw%3D%3D&trk=public_jobs_jserp-result_search-card,1 month ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data analyst (alternance),https://fr.linkedin.com/jobs/view/data-analyst-alternance-at-assurance-maladie-de-loire-atlantique-cpam-3963252771?position=6&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=TwrVTtYbEfXl62oq1Wwx1w%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,Assurance Maladie de Loire-Atlantique (CPAM),https://fr.linkedin.com/company/assurance-maladie-loire-atlantique?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nantes, Pays de la Loire, France"
Data analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-akto-3959870625?position=7&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=Legj18VqGP03fNv0NXu6aQ%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,AKTO,https://fr.linkedin.com/company/akto-opco?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Analyst Junior H/F - Apprentissage Bac+4/5,https://fr.linkedin.com/jobs/view/data-analyst-junior-h-f-apprentissage-bac%2B4-5-at-renault-group-3962394912?position=8&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=Ng%2FjOxqJdAbNjBysEJn44Q%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Renault Group,https://fr.linkedin.com/company/renaultgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noisy-le-Grand, Île-de-France, France"
Data Scientist - CDI,https://fr.linkedin.com/jobs/view/data-scientist-cdi-at-descartes-underwriting-3942105569?position=9&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=LZdy3OavFxYJp07y4rlKuQ%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,Descartes Underwriting,https://fr.linkedin.com/company/descartesunderwriting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Junior Data Scientist - Casablanca,https://fr.linkedin.com/jobs/view/junior-data-scientist-casablanca-at-lesjeudis-3974358006?position=10&pageNum=10&refId=oDhP8%2Bk2yc5WbZCpjIJ7wA%3D%3D&trackingId=1HivUcS7J0RiWEXRRnUjdw%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-mirakl-3928052699?position=1&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=b1zfywt9xrXicd%2FYsa41IA%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,Mirakl,https://fr.linkedin.com/company/mirakl?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Data scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-ia-school-3953069769?position=2&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=17%2Bm97b9sYM%2FwYi05%2BArBw%3D%3D&trk=public_jobs_jserp-result_search-card,3 weeks ago,IA School,https://fr.linkedin.com/school/iaschool/?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Paris Metropolitan Region
Data Entry Specialist,https://gf.linkedin.com/jobs/view/data-entry-specialist-at-select-assistants-3966534591?position=3&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=6MzW2LcRTQ9cbi48WPky0w%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,Select Assistants,https://www.linkedin.com/company/dreamassistants?trk=public_jobs_jserp-result_job-search-card-subtitle,French Guiana
DATA SCIENTIST (H/F) - STAGE (6 MOIS) | TÉLÉTRAVAIL POSSIBLE,https://fr.linkedin.com/jobs/view/data-scientist-h-f-stage-6-mois-t%C3%A9l%C3%A9travail-possible-at-station-f-3970473263?position=4&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=Nd%2Fce8ZLm95tbCKqBBxSOA%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,STATION F,https://fr.linkedin.com/company/stationf?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
"Senior Data Scientist, Customer Projects",https://fr.linkedin.com/jobs/view/senior-data-scientist-customer-projects-at-giskard-3949160965?position=5&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=k1m%2FHaEN4od9D3onmUzq6Q%3D%3D&trk=public_jobs_jserp-result_search-card,4 weeks ago,Giskard,https://fr.linkedin.com/company/giskard-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
DATA ANALYST,https://fr.linkedin.com/jobs/view/data-analyst-at-electro-depot-3967674688?position=6&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=156M9FRpxwfIsosOGwOKHQ%3D%3D&trk=public_jobs_jserp-result_search-card,1 week ago,ELECTRO DEPOT,https://fr.linkedin.com/company/electro-depot?trk=public_jobs_jserp-result_job-search-card-subtitle,"Faches-Thumesnil, Hauts-de-France, France"
Data Scientist,https://fr.linkedin.com/jobs/view/data-scientist-at-lesjeudis-3974358594?position=7&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=PQAfaiyUHleOqIyGqnlAow%3D%3D&trk=public_jobs_jserp-result_search-card,1 day ago,LesJeudis,https://fr.linkedin.com/company/lesjeudis.com?trk=public_jobs_jserp-result_job-search-card-subtitle,"Paris, Île-de-France, France"
Senior Data Scientist,https://fr.linkedin.com/jobs/view/senior-data-scientist-at-teads-3808006788?position=8&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=dy4Li1nN2poLVFRtjV9g%2Bg%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,Teads,https://www.linkedin.com/company/teads?trk=public_jobs_jserp-result_job-search-card-subtitle,"Montpellier, Occitanie, France"
Spectralys Data Science,https://fr.linkedin.com/jobs/view/spectralys-data-science-at-chauvin-arnoux-group-3958118765?position=9&pageNum=12&refId=Mr5lJxievSMIDaSEk7LTnQ%3D%3D&trackingId=dsrmAwkGCLNN1WCEfHIzLw%3D%3D&trk=public_jobs_jserp-result_search-card,2 weeks ago,CHAUVIN ARNOUX GROUP,https://fr.linkedin.com/company/chauvin-arnoux-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Asnières-sur-Seine, Île-de-France, France"
